@relation OPENJPA_3/OPENJPA_3_testing-set.arff

@attribute ' Size' numeric
@attribute ' LOCAdded' numeric
@attribute ' LOCTouched' numeric
@attribute ' maxLOCAdded' numeric
@attribute ' averageLOCAdded' numeric
@attribute ' NR' numeric
@attribute ' Churn' numeric
@attribute ' MaxChurn' numeric
@attribute ' AverageChurn' numeric
@attribute ' nAuthors' numeric
@attribute Buggy {'true','false'}

@data
40,13,23,13,13.0,1,3,3,3.0,1,false
81,13,23,13,13.0,1,3,3,3.0,1,false
56,13,23,13,13.0,1,3,3,3.0,1,false
33,13,23,13,13.0,1,3,3,3.0,1,false
437,20,33,13,10.0,2,7,4,3.5,2,false
371,17,27,13,8.0,2,7,4,3.5,2,true
71,13,23,13,13.0,1,3,3,3.0,1,false
399,13,23,13,13.0,1,3,3,3.0,1,false
57,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
711,17,29,13,8.0,2,5,3,2.5,2,false
161,13,23,13,13.0,1,3,3,3.0,1,false
51,13,23,13,13.0,1,3,3,3.0,1,false
67,97,127,49,19.0,5,67,49,13.399999618530273,3,false
85,13,23,13,13.0,1,3,3,3.0,1,false
458,13,23,13,13.0,1,3,3,3.0,1,false
46,13,23,13,13.0,1,3,3,3.0,1,false
48,13,23,13,13.0,1,3,3,3.0,1,false
332,13,23,13,13.0,1,3,3,3.0,1,false
73,13,23,13,13.0,1,3,3,3.0,1,false
343,13,23,13,13.0,1,3,3,3.0,1,false
93,13,23,13,13.0,1,3,3,3.0,1,false
353,14,24,13,7.0,2,4,3,2.0,2,false
282,14,25,13,7.0,2,3,3,1.5,2,false
948,44,82,31,22.0,2,6,3,3.0,2,false
40,13,23,13,13.0,1,3,3,3.0,1,false
937,17,31,13,8.0,2,3,3,1.5,2,false
138,13,23,13,13.0,1,3,3,3.0,1,false
270,13,23,13,13.0,1,3,3,3.0,1,false
59,13,23,13,13.0,1,3,3,3.0,1,false
707,13,23,13,13.0,1,3,3,3.0,1,false
90,14,24,13,7.0,2,4,3,2.0,2,false
97,13,23,13,13.0,1,3,3,3.0,1,false
1013,13,23,13,13.0,1,3,3,3.0,1,true
427,22,43,13,11.0,2,1,3,0.5,2,false
307,13,23,13,13.0,1,3,3,3.0,1,false
639,13,23,13,13.0,1,3,3,3.0,1,false
51,13,23,13,13.0,1,3,3,3.0,1,false
65,15,25,13,7.0,2,5,3,2.5,1,false
59,13,23,13,13.0,1,3,3,3.0,1,false
88,13,23,13,13.0,1,3,3,3.0,1,false
127,13,23,13,13.0,1,3,3,3.0,1,false
65,13,23,13,13.0,1,3,3,3.0,1,false
88,29,41,14,9.0,3,17,12,5.666666507720947,2,false
286,13,28,13,6.0,2,-2,3,-1.0,2,false
69,13,23,13,13.0,1,3,3,3.0,1,false
72,13,23,13,13.0,1,3,3,3.0,1,false
75,13,23,13,13.0,1,3,3,3.0,1,false
49,13,23,13,13.0,1,3,3,3.0,1,false
52,13,23,13,13.0,1,3,3,3.0,1,false
277,24,35,13,12.0,2,13,10,6.5,2,false
136,13,23,13,13.0,1,3,3,3.0,1,false
236,13,23,13,13.0,1,3,3,3.0,1,false
326,27,47,13,6.0,4,7,3,1.75,3,false
44,13,23,13,13.0,1,3,3,3.0,1,false
77,13,23,13,13.0,1,3,3,3.0,1,false
191,20,33,13,10.0,2,7,4,3.5,2,false
156,32,51,13,10.0,3,13,10,4.333333492279053,3,true
848,13,23,13,13.0,1,3,3,3.0,1,false
717,49,60,18,12.0,4,38,18,9.5,3,false
45,13,23,13,13.0,1,3,3,3.0,1,false
438,13,23,13,13.0,1,3,3,3.0,1,false
520,21,40,13,10.0,2,2,3,1.0,2,false
41,13,23,13,13.0,1,3,3,3.0,1,false
98,13,23,13,13.0,1,3,3,3.0,1,false
103,13,23,13,13.0,1,3,3,3.0,1,false
58,13,23,13,13.0,1,3,3,3.0,1,false
148,17,37,13,8.0,2,-3,3,-1.5,2,false
346,13,23,13,13.0,1,3,3,3.0,1,false
148,13,23,13,13.0,1,3,3,3.0,1,false
228,259,290,230,64.0,4,228,230,57.0,3,false
44,13,23,13,13.0,1,3,3,3.0,1,false
176,14,26,13,7.0,2,2,3,1.0,2,false
731,33,83,20,11.0,3,-17,3,-5.666666507720947,3,false
44,13,23,13,13.0,1,3,3,3.0,1,false
170,15,27,13,7.0,2,3,3,1.5,2,false
62,13,23,13,13.0,1,3,3,3.0,1,false
80,13,23,13,13.0,1,3,3,3.0,1,false
173,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
176,13,23,13,13.0,1,3,3,3.0,1,false
49,13,23,13,13.0,1,3,3,3.0,1,false
348,13,23,13,13.0,1,3,3,3.0,1,false
62,13,23,13,13.0,1,3,3,3.0,1,false
31,13,23,13,13.0,1,3,3,3.0,1,false
527,19,36,13,9.0,2,2,3,1.0,2,false
133,13,23,13,13.0,1,3,3,3.0,1,false
42,13,23,13,13.0,1,3,3,3.0,1,false
363,49,61,36,24.0,2,37,34,18.5,2,false
54,13,23,13,13.0,1,3,3,3.0,1,false
70,20,35,13,6.0,3,5,3,1.6666666269302368,1,false
65,13,23,13,13.0,1,3,3,3.0,1,false
141,13,23,13,13.0,1,3,3,3.0,1,false
197,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
188,13,23,13,13.0,1,3,3,3.0,1,false
177,13,23,13,13.0,1,3,3,3.0,1,false
193,13,23,13,13.0,1,3,3,3.0,1,false
728,13,23,13,13.0,1,3,3,3.0,1,false
101,13,23,13,13.0,1,3,3,3.0,1,false
197,13,23,13,13.0,1,3,3,3.0,1,false
172,13,23,13,13.0,1,3,3,3.0,1,false
97,15,27,13,7.0,2,3,3,1.5,2,false
111,13,23,13,13.0,1,3,3,3.0,1,false
155,13,23,13,13.0,1,3,3,3.0,1,false
107,13,23,13,13.0,1,3,3,3.0,1,false
678,17,31,13,8.0,2,3,3,1.5,2,false
66,13,23,13,13.0,1,3,3,3.0,1,false
741,13,23,13,13.0,1,3,3,3.0,1,false
115,13,23,13,13.0,1,3,3,3.0,1,false
54,15,28,13,7.0,2,2,3,1.0,1,false
584,13,23,13,13.0,1,3,3,3.0,1,false
63,13,23,13,13.0,1,3,3,3.0,1,false
172,13,23,13,13.0,1,3,3,3.0,1,false
94,13,23,13,13.0,1,3,3,3.0,1,false
127,13,23,13,13.0,1,3,3,3.0,1,false
142,13,23,13,13.0,1,3,3,3.0,1,false
71,13,23,13,13.0,1,3,3,3.0,1,false
46,13,23,13,13.0,1,3,3,3.0,1,false
308,13,23,13,13.0,1,3,3,3.0,1,false
218,73,96,60,36.0,2,50,47,25.0,2,true
73,13,23,13,13.0,1,3,3,3.0,1,false
106,13,23,13,13.0,1,3,3,3.0,1,false
486,13,23,13,13.0,1,3,3,3.0,1,true
236,17,31,13,8.0,2,3,3,1.5,2,false
132,32,48,16,10.0,3,16,12,5.333333492279053,2,false
193,13,23,13,13.0,1,3,3,3.0,1,false
140,13,23,13,13.0,1,3,3,3.0,1,false
208,13,23,13,13.0,1,3,3,3.0,1,false
58,13,23,13,13.0,1,3,3,3.0,1,false
140,13,23,13,13.0,1,3,3,3.0,1,false
97,13,23,13,13.0,1,3,3,3.0,1,false
336,13,23,13,13.0,1,3,3,3.0,1,false
162,13,23,13,13.0,1,3,3,3.0,1,false
46,13,23,13,13.0,1,3,3,3.0,1,false
334,13,23,13,13.0,1,3,3,3.0,1,false
39,13,23,13,13.0,1,3,3,3.0,1,false
196,77,123,24,11.0,7,31,21,4.4285712242126465,4,false
536,13,23,13,13.0,1,3,3,3.0,1,false
46,13,23,13,13.0,1,3,3,3.0,1,false
60,13,23,13,13.0,1,3,3,3.0,1,false
132,13,23,13,13.0,1,3,3,3.0,1,false
114,13,23,13,13.0,1,3,3,3.0,1,false
39,13,23,13,13.0,1,3,3,3.0,1,false
64,13,23,13,13.0,1,3,3,3.0,1,false
75,13,23,13,13.0,1,3,3,3.0,1,false
48,13,23,13,13.0,1,3,3,3.0,1,false
53,13,23,13,13.0,1,3,3,3.0,1,false
203,13,23,13,13.0,1,3,3,3.0,1,false
81,13,23,13,13.0,1,3,3,3.0,1,false
262,13,23,13,13.0,1,3,3,3.0,1,false
140,13,23,13,13.0,1,3,3,3.0,1,false
81,13,23,13,13.0,1,3,3,3.0,1,false
53,13,23,13,13.0,1,3,3,3.0,1,false
360,13,23,13,13.0,1,3,3,3.0,1,false
57,15,26,13,7.0,2,4,3,2.0,2,false
159,13,23,13,13.0,1,3,3,3.0,1,false
218,29,53,13,7.0,4,5,3,1.25,3,false
114,21,35,13,7.0,3,7,4,2.3333332538604736,2,false
61,13,23,13,13.0,1,3,3,3.0,1,false
131,13,23,13,13.0,1,3,3,3.0,1,false
159,13,23,13,13.0,1,3,3,3.0,1,false
51,13,23,13,13.0,1,3,3,3.0,1,false
50,13,23,13,13.0,1,3,3,3.0,1,false
348,60,94,20,12.0,5,26,20,5.199999809265137,3,false
103,13,23,13,13.0,1,3,3,3.0,1,false
159,13,23,13,13.0,1,3,3,3.0,1,false
556,99,203,57,19.0,5,-5,20,-1.0,2,true
74,13,23,13,13.0,1,3,3,3.0,1,false
594,628,662,537,157.0,4,594,537,148.5,4,false
93,13,23,13,13.0,1,3,3,3.0,1,false
52,13,23,13,13.0,1,3,3,3.0,1,false
51,13,23,13,13.0,1,3,3,3.0,1,false
45,13,23,13,13.0,1,3,3,3.0,1,false
218,22,33,13,11.0,2,11,8,5.5,2,false
51,13,23,13,13.0,1,3,3,3.0,1,false
257,13,23,13,13.0,1,3,3,3.0,1,false
111,13,23,13,13.0,1,3,3,3.0,1,false
76,13,23,13,13.0,1,3,3,3.0,1,false
702,35,50,21,11.0,3,20,17,6.666666507720947,3,false
67,13,23,13,13.0,1,3,3,3.0,1,false
103,13,23,13,13.0,1,3,3,3.0,1,false
595,13,27,13,6.0,2,-1,3,-0.5,2,false
63,13,23,13,13.0,1,3,3,3.0,1,false
137,13,23,13,13.0,1,3,3,3.0,1,false
188,13,23,13,13.0,1,3,3,3.0,1,false
42,13,23,13,13.0,1,3,3,3.0,1,false
42,13,23,13,13.0,1,3,3,3.0,1,false
226,13,23,13,13.0,1,3,3,3.0,1,false
93,13,23,13,13.0,1,3,3,3.0,1,false
113,13,23,13,13.0,1,3,3,3.0,1,false
40,13,23,13,13.0,1,3,3,3.0,1,false
259,25,37,13,6.0,4,13,10,3.25,2,true
259,13,23,13,13.0,1,3,3,3.0,1,false
60,13,23,13,13.0,1,3,3,3.0,1,false
575,13,23,13,13.0,1,3,3,3.0,1,false
36,13,23,13,13.0,1,3,3,3.0,1,false
103,13,23,13,13.0,1,3,3,3.0,1,false
1338,54,97,27,9.0,6,11,21,1.8333333730697632,4,true
1681,86,125,19,8.0,10,47,9,4.699999809265137,6,true
41,13,23,13,13.0,1,3,3,3.0,1,false
33,13,23,13,13.0,1,3,3,3.0,1,false
321,13,23,13,13.0,1,3,3,3.0,1,false
85,13,23,13,13.0,1,3,3,3.0,1,false
61,25,35,13,12.0,2,15,12,7.5,1,false
305,15,27,13,7.0,2,3,3,1.5,2,false
71,13,23,13,13.0,1,3,3,3.0,1,false
773,783,1563,770,391.0,2,3,3,1.5,2,false
471,481,491,468,240.0,2,471,468,235.5,2,false
272,14,25,14,14.0,1,3,3,3.0,1,false
138,57,93,36,14.0,4,21,36,5.25,2,false
602,19,29,13,9.0,2,9,6,4.5,2,false
107,13,23,13,13.0,1,3,3,3.0,1,false
45,13,23,13,13.0,1,3,3,3.0,1,false
175,13,23,13,13.0,1,3,3,3.0,1,false
821,117,218,93,23.0,5,16,6,3.200000047683716,3,false
162,13,23,13,13.0,1,3,3,3.0,1,false
75,13,23,13,13.0,1,3,3,3.0,1,false
64,13,23,13,13.0,1,3,3,3.0,1,true
3686,237,547,118,18.0,13,-73,32,-5.615384578704834,4,true
162,13,23,13,13.0,1,3,3,3.0,1,false
171,22,50,13,7.0,3,-6,3,-2.0,3,false
138,47,78,19,11.0,4,16,19,4.0,3,false
32,13,23,13,13.0,1,3,3,3.0,1,false
120,120,120,120,120.0,1,120,120,120.0,1,false
883,13,23,13,13.0,1,3,3,3.0,1,true
327,13,23,13,13.0,1,3,3,3.0,1,false
43,13,23,13,13.0,1,3,3,3.0,1,false
64,13,23,13,13.0,1,3,3,3.0,1,false
99,13,23,13,13.0,1,3,3,3.0,1,false
95,13,23,13,13.0,1,3,3,3.0,1,false
951,13,23,13,13.0,1,3,3,3.0,1,false
83,13,23,13,13.0,1,3,3,3.0,1,false
107,13,23,13,13.0,1,3,3,3.0,1,false
406,13,23,13,13.0,1,3,3,3.0,1,false
77,13,23,13,13.0,1,3,3,3.0,1,false
532,13,23,13,13.0,1,3,3,3.0,1,false
60,13,23,13,13.0,1,3,3,3.0,1,false
36,16,30,13,8.0,2,2,3,1.0,2,false
64,13,23,13,13.0,1,3,3,3.0,1,false
55,13,23,13,13.0,1,3,3,3.0,1,false
1030,17,27,13,5.0,3,7,3,2.3333332538604736,2,false
45,13,23,13,13.0,1,3,3,3.0,1,false
38,13,23,13,13.0,1,3,3,3.0,1,false
65,13,23,13,13.0,1,3,3,3.0,1,false
122,13,23,13,13.0,1,3,3,3.0,1,false
300,13,23,13,13.0,1,3,3,3.0,1,false
42,13,23,13,13.0,1,3,3,3.0,1,false
80,13,23,13,13.0,1,3,3,3.0,1,false
83,13,23,13,13.0,1,3,3,3.0,1,false
862,16,29,13,4.0,4,3,3,0.75,3,true
149,13,23,13,13.0,1,3,3,3.0,1,false
523,13,23,13,13.0,1,3,3,3.0,1,false
53,13,23,13,13.0,1,3,3,3.0,1,false
230,13,23,13,13.0,1,3,3,3.0,1,false
69,79,89,66,39.0,2,69,66,34.5,2,false
45,13,23,13,13.0,1,3,3,3.0,1,false
111,13,23,13,13.0,1,3,3,3.0,1,false
521,15,27,13,7.0,2,3,3,1.5,2,false
1194,18,30,14,9.0,2,6,3,3.0,2,false
149,19,33,13,9.0,2,5,3,2.5,2,false
138,13,23,13,13.0,1,3,3,3.0,1,false
52,13,23,13,13.0,1,3,3,3.0,1,false
942,36,56,15,6.0,6,16,12,2.6666667461395264,4,false
312,15,26,13,7.0,2,4,3,2.0,2,false
55,13,23,13,13.0,1,3,3,3.0,1,false
46,13,23,13,13.0,1,3,3,3.0,1,false
168,15,30,13,7.0,2,0,3,0.0,2,false
496,13,23,13,13.0,1,3,3,3.0,1,false
247,13,23,13,13.0,1,3,3,3.0,1,false
47,13,23,13,13.0,1,3,3,3.0,1,false
118,13,23,13,13.0,1,3,3,3.0,1,false
49,13,23,13,13.0,1,3,3,3.0,1,false
460,59,96,39,14.0,4,22,24,5.5,3,false
37,13,23,13,13.0,1,3,3,3.0,1,false
147,19,29,13,9.0,2,9,6,4.5,2,false
224,13,23,13,13.0,1,3,3,3.0,1,false
282,13,23,13,13.0,1,3,3,3.0,1,false
74,13,23,13,13.0,1,3,3,3.0,1,false
117,13,23,13,13.0,1,3,3,3.0,1,false
190,13,23,13,13.0,1,3,3,3.0,1,false
145,13,23,13,13.0,1,3,3,3.0,1,false
42,13,23,13,13.0,1,3,3,3.0,1,false
111,13,23,13,13.0,1,3,3,3.0,1,false
136,13,23,13,13.0,1,3,3,3.0,1,false
43,13,23,13,13.0,1,3,3,3.0,1,false
42,13,23,13,13.0,1,3,3,3.0,1,false
87,13,23,13,13.0,1,3,3,3.0,1,false
78,13,23,13,13.0,1,3,3,3.0,1,false
142,26,45,13,13.0,2,7,4,3.5,2,false
187,13,23,13,13.0,1,3,3,3.0,1,false
41,13,23,13,13.0,1,3,3,3.0,1,false
48,13,23,13,13.0,1,3,3,3.0,1,false
87,17,36,13,8.0,2,-2,3,-1.0,2,false
35,45,55,32,22.0,2,35,32,17.5,2,false
214,30,48,17,15.0,2,12,9,6.0,1,false
224,13,23,13,13.0,1,3,3,3.0,1,false
503,13,23,13,13.0,1,3,3,3.0,1,false
80,13,23,13,13.0,1,3,3,3.0,1,false
63,13,23,13,13.0,1,3,3,3.0,1,false
55,13,23,13,13.0,1,3,3,3.0,1,false
69,13,23,13,13.0,1,3,3,3.0,1,false
37,13,23,13,13.0,1,3,3,3.0,1,false
93,13,23,13,13.0,1,3,3,3.0,1,false
88,13,23,13,13.0,1,3,3,3.0,1,false
53,13,23,13,13.0,1,3,3,3.0,1,false
158,13,23,13,13.0,1,3,3,3.0,1,false
61,13,23,13,13.0,1,3,3,3.0,1,false
67,13,23,13,13.0,1,3,3,3.0,1,false
38,13,23,13,13.0,1,3,3,3.0,1,false
83,13,23,13,13.0,1,3,3,3.0,1,false
426,14,25,13,7.0,2,3,3,1.5,2,false
39,13,23,13,13.0,1,3,3,3.0,1,false
45,13,23,13,13.0,1,3,3,3.0,1,false
153,13,23,13,13.0,1,3,3,3.0,1,false
152,13,23,13,13.0,1,3,3,3.0,1,false
58,13,23,13,13.0,1,3,3,3.0,1,false
77,18,28,13,9.0,2,8,5,4.0,2,false
31,13,23,13,13.0,1,3,3,3.0,1,false
403,13,23,13,13.0,1,3,3,3.0,1,false
123,13,23,13,13.0,1,3,3,3.0,1,false
39,13,23,13,13.0,1,3,3,3.0,1,false
593,13,23,13,13.0,1,3,3,3.0,1,false
